"","Country","DistrictName","Week","Probable","Confirmed","ProbableFOI","ConfirmedFOI","DistrictID","WeekID","ProbableComulative","ConfirmedComulative","PopulationSize"
"6330","Guinea","BOKE","12/22/14",0,0,1.93079460880052,1.72097746006256,"BOKE",51,1,1,449405
"6332","Guinea","CONAKRY","12/22/14",21,20,4.23185386003693,4.34515668451226,"CONAKRY",51,375,348,1667864
"6334","Guinea","COYAH","12/22/14",11,11,4.00356263669463,4.00038790206666,"COYAH",51,157,151,264164
"6336","Guinea","DABOLA","12/22/14",1,1,2.55132583206851,2.36551531677004,"DABOLA",51,14,9,182951
"6338","Guinea","DALABA","12/22/14",0,0,2.69152045986589,2.46038279267226,"DALABA",51,9,9,136320
"6340","Guinea","DINGUIRAYE","12/22/14",0,0,2.54865890432291,2.32042501112238,"DINGUIRAYE",51,1,0,195662
"6342","Guinea","DUBREKA","12/22/14",20,19,3.65706398264341,3.70629256968303,"DUBREKA",51,66,61,328418
"6344","Guinea","FARANAH","12/22/14",2,2,2.81848216025905,2.75416058482001,"FARANAH",51,64,41,280511
"6346","Guinea","FORECARIAH","12/22/14",3,1,3.42698825011735,3.43959880998954,"FORECARIAH",51,51,45,244649
"6348","Guinea","FRIA","12/22/14",0,0,2.18154676461699,1.96290772542388,"FRIA",51,0,0,96527
"6350","Guinea","GAOUAL","12/22/14",0,0,2.38185827388855,2.15755932094379,"GAOUAL",51,0,0,194245
"6352","Guinea","GUECKEDOU","12/22/14",0,0,2.98217287261591,2.81514356375903,"GUECKEDOU",51,379,268,291823
"6354","Guinea","KANKAN","12/22/14",2,2,2.82072570181184,2.65177739413151,"KANKAN",51,29,28,472112
"6356","Guinea","KEROUANE","12/22/14",0,0,3.25060020049827,3.16263213709501,"KEROUANE",51,163,161,211017
"6358","Guinea","KINDIA","12/22/14",16,15,3.86441360297279,3.98458357907828,"KINDIA",51,91,59,438315
"6360","Guinea","KISSIDOUGOU","12/22/14",0,0,2.6915820083949,2.46044317760963,"KISSIDOUGOU",51,0,0,283609
"6362","Guinea","KOUBIA","12/22/14",0,0,2.18154676461699,1.96290772542388,"KOUBIA",51,0,0,101171
"6364","Guinea","KOUNDARA","12/22/14",0,0,1.93079651124526,1.72097928716701,"KOUNDARA",51,0,0,130205
"6366","Guinea","KOUROUSSA","12/22/14",0,0,2.75708794098206,2.5423272551452,"KOUROUSSA",51,20,18,268224
"6368","Guinea","LABE","12/22/14",0,0,2.6915820083949,2.46044317760963,"LABE",51,0,0,318663
"6370","Guinea","LELOUMA","12/22/14",0,0,2.6915820083949,2.46044317760963,"LELOUMA",51,0,0,162634
"6372","Guinea","LOLA","12/22/14",10,10,3.36206529666528,3.33617828046172,"LOLA",51,71,55,175213
"6374","Guinea","MACENTA","12/22/14",0,0,3.48557856247284,3.43938605706958,"MACENTA",51,740,712,298282
"6376","Guinea","MALI","12/22/14",0,0,2.54866361559075,2.32042501112238,"MALI",51,0,0,290320
"6378","Guinea","MAMOU","12/22/14",0,0,2.81660560765656,2.58324255050886,"MAMOU",51,0,0,318738
"6380","Guinea","N'ZEREKORE","12/22/14",3,3,3.3947465830874,3.31911949461244,"NZEREKORE",51,246,208,396118
"6382","Guinea","PITA","12/22/14",0,0,2.54863699812125,2.32040222735025,"PITA",51,8,7,277059
"6384","Guinea","SIGUIRI","12/22/14",2,1,2.28844740527441,2.21043907753499,"SIGUIRI",51,30,24,695449
"6386","Guinea","TELIMELE","12/22/14",6,6,3.4867727015967,3.35920044927303,"TELIMELE",51,42,39,283639
"6388","Guinea","TOUGUE","12/22/14",0,0,2.54866361559075,2.32042501112238,"TOUGUE",51,0,0,122959
"6390","Guinea","YOMOU","12/22/14",0,0,2.54860099890974,2.32036375614397,"YOMOU",51,12,12,176664
"6392","Liberia","BOMI","12/22/14",0,0,2.38028444445951,2.15652871351822,"BOMI",51,180,121,103887
"6394","Liberia","BONG","12/22/14",0,0,3.02733401367584,2.79085509892579,"BONG",51,165,136,411847
"6396","Liberia","GBARPOLU","12/22/14",0,0,2.69145527029818,2.46032771769198,"GBARPOLU",51,14,13,102984
"6398","Liberia","GRAND BASSA","12/22/14",0,0,2.38152340009582,2.15742041322967,"GRANDBASSA",51,101,43,273790
"6400","Liberia","GRAND CAPE MOUNT","12/22/14",0,0,2.5480408046303,2.49937406034681,"GRANDCAPEMOUNT",51,106,72,156938
"6402","Liberia","GRAND GEDEH","12/22/14",0,0,2.18152956007352,1.96289105580614,"GRANDGEDEH",51,3,3,154693
"6404","Liberia","GRAND KRU","12/22/14",0,0,2.18133588049233,1.96288368915834,"GRANDKRU",51,17,2,71522
"6406","Liberia","LOFA","12/22/14",0,0,2.81526560212735,2.58231203346274,"LOFA",51,487,344,341924
"6408","Liberia","MARGIBI","12/22/14",0,0,2.17895991062334,1.96179642350678,"MARGIBI",51,755,335,259254
"6410","Liberia","MARYLAND","12/22/14",0,0,1.93079141859416,1.72097439619454,"MARYLAND",51,1,1,167883
"6412","Liberia","MONTSERRADO","12/22/14",0,0,2.17981985672293,2.57283925389962,"MONTSERRADO",51,2686,1940,1381022
"6414","Liberia","NIMBA","12/22/14",0,0,2.81622491092713,2.58307889954217,"NIMBA",51,231,101,570600
"6416","Liberia","RIVER GEE","12/22/14",0,0,2.38173722692203,2.15748426415972,"RIVERGEE",51,11,7,82484
"6418","Liberia","RIVERCESS","12/22/14",0,0,2.3815601870912,2.15736903109944,"RIVERCESS",51,29,19,88313
"6420","Liberia","SINOE","12/22/14",0,0,2.54849593538247,2.57857628317155,"SINOE",51,23,17,126452
"6422","Sierra Leone","BO","12/22/14",17,4,3.73450482363658,4.06998985707162,"BO",51,398,343,587350
"6424","Sierra Leone","BOMBALI","12/22/14",20,20,4.18595822148229,4.16258991217697,"BOMBALI",51,965,958,517326
"6426","Sierra Leone","BONTHE","12/22/14",0,0,1.59532997790659,1.40117871419174,"BONTHE",51,2,1,176948
"6428","Sierra Leone","KAILAHUN","12/22/14",2,0,2.18405443159832,2.25945072994234,"KAILAHUN",51,733,643,453736
"6430","Sierra Leone","KAMBIA","12/22/14",12,11,3.60865215105788,3.63881422161032,"KAMBIA",51,131,123,342607
"6432","Sierra Leone","KENEMA","12/22/14",0,0,2.69789495736111,2.57337154661091,"KENEMA",51,526,523,630774
"6434","Sierra Leone","KOINADUGU","12/22/14",9,9,2.93844711501056,2.92221617099449,"KOINADUGU",51,160,145,336648
"6436","Sierra Leone","KONO","12/22/14",88,68,4.94710777755938,5.11480549976333,"KONO",51,388,312,424868
"6438","Sierra Leone","MOYAMBA","12/22/14",1,1,2.82628018695477,2.80810041350279,"MOYAMBA",51,259,246,330507
"6440","Sierra Leone","PORT LOKO","12/22/14",80,54,5.36703977361867,5.58352385599794,"PORTLOKO",51,1793,1261,574781
"6442","Sierra Leone","PUJEHUN","12/22/14",0,0,1.77696823431557,1.57374223045592,"PUJEHUN",51,35,25,289315
"6444","Sierra Leone","TONKOLILI","12/22/14",22,18,4.17094304595461,4.24916307630887,"TONKOLILI",51,575,466,439810
"6446","Sierra Leone","WESTERN AREA RURAL","12/22/14",45,37,4.67113762003021,4.90481113473253,"WESTERNAREARURAL",51,1255,1097,1199763
"6448","Sierra Leone","WESTERN AREA URBAN","12/22/14",212,174,6.0867914463957,6.30900267747396,"WESTERNAREAURBAN",51,2131,1841,979034
"6450","Guinea","BEYLA","12/29/14",0,0,2.83013483410826,2.66292135323717,"BEYLA",52,46,46,325482
"6452","Guinea","BOFFA","12/29/14",2,0,2.53555245057102,2.52163782953171,"BOFFA",52,29,19,211063
"6454","Guinea","BOKE","12/29/14",0,0,2.07630970252211,1.89761796836921,"BOKE",52,1,1,449405
"6456","Guinea","CONAKRY","12/29/14",24,23,4.30787491549045,4.38878254525264,"CONAKRY",52,399,371,1667864
"6458","Guinea","COYAH","12/29/14",4,4,3.77503470392389,3.72391511664213,"COYAH",52,161,155,264164
"6460","Guinea","DABOLA","12/29/14",0,0,2.6118354311965,2.43794483186798,"DABOLA",52,14,9,182951
"6462","Guinea","DALABA","12/29/14",0,0,2.84919816836541,2.65529102866428,"DALABA",52,9,9,136320
"6464","Guinea","DINGUIRAYE","12/29/14",0,0,2.70470653083406,2.51284601847724,"DINGUIRAYE",52,1,0,195662
"6466","Guinea","DUBREKA","12/29/14",14,14,3.95627928457653,3.93610136306325,"DUBREKA",52,80,75,328418
"6468","Guinea","FARANAH","12/29/14",0,0,2.95859257784127,2.78672421595144,"FARANAH",52,64,41,280511
"6470","Guinea","FORECARIAH","12/29/14",4,0,3.1757528754933,3.30817360636617,"FORECARIAH",52,55,45,244649
"6472","Guinea","FRIA","12/29/14",2,2,2.50958022712542,2.3570545205933,"FRIA",52,2,2,96527
"6474","Guinea","GAOUAL","12/29/14",0,0,2.53567897516142,2.34660197841082,"GAOUAL",52,0,0,194245
"6476","Guinea","GUECKEDOU","12/29/14",0,0,3.05629422044448,2.90220022344285,"GUECKEDOU",52,379,268,291823
"6478","Guinea","KANKAN","12/29/14",2,2,2.99316677035315,2.8529560899204,"KANKAN",52,31,30,472112
"6480","Guinea","KEROUANE","12/29/14",0,0,3.16156544629415,3.06499697876158,"KEROUANE",52,163,161,211017
"6482","Guinea","KINDIA","12/29/14",6,6,4.02379413884343,4.0775611283176,"KINDIA",52,97,65,438315
"6484","Guinea","KISSIDOUGOU","12/29/14",0,0,2.84926036965373,2.65535241210176,"KISSIDOUGOU",52,0,0,283609
"6486","Guinea","KOUBIA","12/29/14",0,0,2.33214389523559,2.14710019015365,"KOUBIA",52,0,0,101171
"6488","Guinea","KOUNDARA","12/29/14",0,0,2.07631164867091,1.89761985992753,"KOUNDARA",52,0,0,130205
"6490","Guinea","KOUROUSSA","12/29/14",0,0,2.8491901189698,2.65529001802498,"KOUROUSSA",52,20,18,268224
"6492","Guinea","LABE","12/29/14",0,0,2.84926036965373,2.65535241210176,"LABE",52,0,0,318663
"6494","Guinea","LELOUMA","12/29/14",0,0,2.84926036965373,2.65535241210176,"LELOUMA",52,0,0,162634
"6496","Guinea","LOLA","12/29/14",10,10,3.64499957069239,3.62557848900632,"LOLA",52,81,65,175213
"6498","Guinea","MACENTA","12/29/14",0,0,3.51211612712136,3.46716352294153,"MACENTA",52,740,712,298282
"6500","Guinea","MALI","12/29/14",0,0,2.7047112998367,2.51284601847724,"MALI",52,0,0,290320
"6502","Guinea","MAMOU","12/29/14",0,0,2.97552956623647,2.78006073707848,"MAMOU",52,0,0,318738
"6504","Guinea","N'ZEREKORE","12/29/14",3,1,3.24296418512027,3.23620872557997,"NZEREKORE",52,249,209,396118
"6506","Guinea","PITA","12/29/14",0,0,2.70468435617665,2.51282280026835,"PITA",52,8,7,277059
"6508","Guinea","SIGUIRI","12/29/14",0,0,2.42476340483299,2.35704203571089,"SIGUIRI",52,30,24,695449
"6510","Guinea","TELIMELE","12/29/14",1,1,3.46324253864551,3.33242559047946,"TELIMELE",52,43,40,283639
"6512","Guinea","TOUGUE","12/29/14",0,0,2.7047112998367,2.51284601847724,"TOUGUE",52,0,0,122959
"6514","Guinea","YOMOU","12/29/14",0,0,2.70464791578967,2.51278359547729,"YOMOU",52,12,12,176664
"6516","Liberia","BOMI","12/29/14",0,0,2.53408228906112,2.3455481534079,"BOMI",52,180,121,103887
"6518","Liberia","BONG","12/29/14",0,0,3.18803243037561,2.99040605677774,"BONG",52,165,136,411847
"6520","Liberia","GBARPOLU","12/29/14",0,0,2.8491322873787,2.65523504293368,"GBARPOLU",52,14,13,102984
"6522","Liberia","GRAND BASSA","12/29/14",0,0,2.53533924106401,2.34645994280299,"GRANDBASSA",52,101,43,273790
"6524","Liberia","GRAND CAPE MOUNT","12/29/14",0,0,2.70408085417747,2.59034256180568,"GRANDCAPEMOUNT",52,106,72,156938
"6526","Liberia","GRAND GEDEH","12/29/14",0,0,2.33212638467222,2.14708306232369,"GRANDGEDEH",52,3,3,154693
"6528","Liberia","GRAND KRU","12/29/14",0,0,2.33192925971229,2.14707549317996,"GRANDKRU",52,17,2,71522
"6530","Liberia","LOFA","12/29/14",0,0,2.97417702686578,2.77911663141118,"LOFA",52,487,344,341924
"6532","Liberia","MARGIBI","12/29/14",0,0,2.32951096824189,2.14595832373312,"MARGIBI",52,755,335,259254
"6534","Liberia","MARYLAND","12/29/14",0,0,2.07630643902831,1.89761479641833,"MARYLAND",52,1,1,167883
"6536","Liberia","MONTSERRADO","12/29/14",0,0,2.33038624381953,2.14585877024259,"MONTSERRADO",52,2686,1940,1381022
"6538","Liberia","NIMBA","12/29/14",0,0,2.97514531035564,2.77989469719698,"NIMBA",52,231,101,570600
"6540","Liberia","RIVER GEE","12/29/14",0,0,2.53555617152914,2.34652523156958,"RIVERGEE",52,11,7,82484
"6542","Liberia","RIVERCESS","12/29/14",0,0,2.5353765620607,2.34640740354856,"RIVERCESS",52,29,19,88313
"6544","Liberia","SINOE","12/29/14",0,0,2.70454156460196,2.51272246700007,"SINOE",52,23,17,126452
"6546","Sierra Leone","BO","12/29/14",9,4,2.9424656835908,3.60138413872119,"BO",52,407,347,587350
"6548","Sierra Leone","BOMBALI","12/29/14",11,11,4.07800879648938,4.05194067146893,"BOMBALI",52,976,969,517326
"6550","Sierra Leone","BONTHE","12/29/14",0,0,1.73164624284719,1.56443607741218,"BONTHE",52,2,1,176948
"6552","Sierra Leone","KAILAHUN","12/29/14",0,0,2.07489774036131,2.15861433207149,"KAILAHUN",52,733,643,453736
"6554","Sierra Leone","KAMBIA","12/29/14",15,13,3.67967546518667,3.73203022587661,"KAMBIA",52,146,136,342607
"6556","Sierra Leone","KENEMA","12/29/14",0,0,2.50883286907373,2.35632237339955,"KENEMA",52,526,523,630774
"6558","Sierra Leone","KOINADUGU","12/29/14",1,1,2.94266918020727,2.87145905891032,"KOINADUGU",52,161,146,336648
"6560","Sierra Leone","KONO","12/29/14",63,44,4.94040935684715,5.19028824389149,"KONO",52,451,356,424868
"6562","Sierra Leone","MOYAMBA","12/29/14",14,13,3.29411481205632,3.28278479207038,"MOYAMBA",52,273,259,330507
"6564","Sierra Leone","PORT LOKO","12/29/14",56,55,5.2593553077541,5.41679173131293,"PORTLOKO",52,1849,1316,574781
"6566","Sierra Leone","PUJEHUN","12/29/14",0,0,1.91865593711261,1.74477122951717,"PUJEHUN",52,35,25,289315
"6568","Sierra Leone","TONKOLILI","12/29/14",5,4,3.9932289235131,4.10258305919158,"TONKOLILI",52,580,470,439810
"6570","Sierra Leone","WESTERN AREA RURAL","12/29/14",72,61,4.87904863276118,5.0728382588976,"WESTERNAREARURAL",52,1327,1158,1199763
"6572","Sierra Leone","WESTERN AREA URBAN","12/29/14",139,112,6.07377691292985,6.29122281062561,"WESTERNAREAURBAN",52,2270,1953,979034
"6574","Guinea","BEYLA","1/5/15",1,1,2.85057043791272,2.71124317564707,"BEYLA",53,47,47,325482
"6576","Guinea","BOFFA","1/5/15",1,0,2.62090701505461,2.69959797919026,"BOFFA",53,30,19,211063
"6578","Guinea","BOKE","1/5/15",0,0,2.1575573530219,2.0182288811716,"BOKE",53,1,1,449405
"6580","Guinea","CONAKRY","1/5/15",14,9,4.14606056741521,4.22952465409234,"CONAKRY",53,413,380,1667864
"6582","Guinea","COYAH","1/5/15",8,8,3.60351568610376,3.55117071246147,"COYAH",53,169,163,264164
"6584","Guinea","DABOLA","1/5/15",0,0,2.69117174503434,2.55524207287489,"DABOLA",53,14,9,182951
"6586","Guinea","DALABA","1/5/15",0,0,2.93645039325993,2.78649130864301,"DALABA",53,9,9,136320
"6588","Guinea","DINGUIRAYE","1/5/15",0,0,2.79116031049613,2.64262239577975,"DINGUIRAYE",53,1,0,195662
"6590","Guinea","DUBREKA","1/5/15",5,5,4.04016192397885,4.01117653959107,"DUBREKA",53,85,80,328418
"6592","Guinea","FARANAH","1/5/15",5,4,3.21262164359037,3.14507575867629,"FARANAH",53,69,45,280511
"6594","Guinea","FORECARIAH","1/5/15",21,12,3.37728742422544,3.73863191440849,"FORECARIAH",53,76,57,244649
"6596","Guinea","FRIA","1/5/15",0,0,2.58019767948357,2.45956989293802,"FRIA",53,2,2,96527
"6598","Guinea","GAOUAL","1/5/15",0,0,2.62103882411258,2.47443534992071,"GAOUAL",53,0,0,194245
"6600","Guinea","GUECKEDOU","1/5/15",0,0,2.93528232284978,2.78569112800243,"GUECKEDOU",53,379,268,291823
"6602","Guinea","KANKAN","1/5/15",2,2,3.10451991203855,2.99816475172705,"KANKAN",53,33,32,472112
"6604","Guinea","KEROUANE","1/5/15",0,0,2.62032229600823,2.47373638424613,"KEROUANE",53,163,161,211017
"6606","Guinea","KINDIA","1/5/15",0,0,3.80533435876598,3.75112240403815,"KINDIA",53,97,65,438315
"6608","Guinea","KISSIDOUGOU","1/5/15",0,0,2.93651291389402,2.78655326259015,"KISSIDOUGOU",53,0,0,283609
"6610","Guinea","KOUBIA","1/5/15",0,0,2.41591377830105,2.27212588550934,"KOUBIA",53,0,0,101171
"6612","Guinea","KOUNDARA","1/5/15",0,0,2.15755932094379,2.01823081063494,"KOUNDARA",53,0,0,130205
"6614","Guinea","KOUROUSSA","1/5/15",0,0,2.93644230253671,2.78649028861033,"KOUROUSSA",53,20,18,268224
"6616","Guinea","LABE","1/5/15",0,0,2.93651291389402,2.78655326259015,"LABE",53,0,0,318663
"6618","Guinea","LELOUMA","1/5/15",0,0,2.93651291389402,2.78655326259015,"LELOUMA",53,0,0,162634
"6620","Guinea","LOLA","1/5/15",0,0,3.4399705173334,3.39078849530714,"LOLA",53,81,65,175213
"6622","Guinea","MACENTA","1/5/15",0,0,3.06102317600668,2.91009083864593,"MACENTA",53,740,712,298282
"6624","Guinea","MALI","1/5/15",0,0,2.79116510781272,2.64262239577975,"MALI",53,0,0,290320
"6626","Guinea","MAMOU","1/5/15",0,0,3.06339092202781,2.91235066461494,"MAMOU",53,0,0,318738
"6628","Guinea","N'ZEREKORE","1/5/15",0,0,2.87579215346475,2.88290486116188,"NZEREKORE",53,249,209,396118
"6630","Guinea","PITA","1/5/15",0,0,2.79113800418418,2.64259892837516,"PITA",53,8,7,277059
"6632","Guinea","SIGUIRI","1/5/15",0,0,2.50139634922493,2.45955728080598,"SIGUIRI",53,30,24,695449
"6634","Guinea","TELIMELE","1/5/15",0,0,3.43222628547395,3.31677364578234,"TELIMELE",53,43,40,283639
"6636","Guinea","TOUGUE","1/5/15",0,0,2.79116510781272,2.64262239577975,"TOUGUE",53,0,0,122959
"6638","Guinea","YOMOU","1/5/15",0,0,2.79110134743835,2.64255930279482,"YOMOU",53,12,12,176664
"6640","Liberia","BOMI","1/5/15",0,0,2.61943089129931,2.47336813586978,"BOMI",53,180,121,103887
"6642","Liberia","BONG","1/5/15",0,0,3.276759142718,3.12424939098668,"BONG",53,165,136,411847
"6644","Liberia","GBARPOLU","1/5/15",0,0,2.93638417401385,2.78643480253925,"GBARPOLU",53,14,13,102984
"6646","Liberia","GRAND BASSA","1/5/15",0,0,2.62069669851568,2.47429151055638,"GRANDBASSA",53,101,43,273790
"6648","Liberia","GRAND CAPE MOUNT","1/5/15",0,0,2.79053091796818,2.64219617843539,"GRANDCAPEMOUNT",53,106,72,156938
"6650","Liberia","GRAND GEDEH","1/5/15",0,0,2.41589611643539,2.27210849141231,"GRANDGEDEH",53,3,3,154693
"6652","Liberia","GRAND KRU","1/5/15",0,0,2.41569728800737,2.27210080459817,"GRANDKRU",53,17,2,71522
"6654","Liberia","LOFA","1/5/15",0,0,3.06203226210267,2.91139881802826,"LOFA",53,487,344,341924
"6656","Liberia","MARGIBI","1/5/15",0,0,2.41325807112688,2.2709662576372,"MARGIBI",53,755,335,259254
"6658","Liberia","MARYLAND","1/5/15",0,0,2.15755405301676,2.0182256456577,"MARYLAND",53,1,1,167883
"6660","Liberia","MONTSERRADO","1/5/15",0,0,2.41414092633463,2.27086515464022,"MONTSERRADO",53,2686,1940,1381022
"6662","Liberia","NIMBA","1/5/15",0,0,3.06300492814554,2.91218326387172,"NIMBA",53,231,101,570600
"6664","Liberia","RIVER GEE","1/5/15",0,0,2.62091515611976,2.47435762847853,"RIVERGEE",53,11,7,82484
"6666","Liberia","RIVERCESS","1/5/15",0,0,2.62073428226707,2.4742383040231,"RIVERCESS",53,29,19,88313
"6668","Liberia","SINOE","1/5/15",0,0,2.79099436476247,2.64249751818574,"SINOE",53,23,17,126452
"6670","Sierra Leone","BO","1/5/15",7,6,3.11948588373077,3.70133272170574,"BO",53,414,353,587350
"6672","Sierra Leone","BOMBALI","1/5/15",15,14,4.00408610452812,3.99839568994416,"BOMBALI",53,991,983,517326
"6674","Sierra Leone","BONTHE","1/5/15",0,0,1.80827932128976,1.67709196585185,"BONTHE",53,2,1,176948
"6676","Sierra Leone","KAILAHUN","1/5/15",0,0,2.15612958284249,2.25265077175173,"KAILAHUN",53,733,643,453736
"6678","Sierra Leone","KAMBIA","1/5/15",21,19,3.89338140926862,3.97642994587493,"KAMBIA",53,167,155,342607
"6680","Sierra Leone","KENEMA","1/5/15",0,0,2.41515404865756,2.27138194714142,"KENEMA",53,526,523,630774
"6682","Sierra Leone","KOINADUGU","1/5/15",1,1,2.97762050848718,2.91870799923953,"KOINADUGU",53,162,147,336648
"6684","Sierra Leone","KONO","1/5/15",36,28,5.00045537345633,5.26966112112959,"KONO",53,487,384,424868
"6686","Sierra Leone","MOYAMBA","1/5/15",4,4,3.28198216742692,3.27732164391804,"MOYAMBA",53,277,263,330507
"6688","Sierra Leone","PORT LOKO","1/5/15",48,35,5.02486356541352,5.25267742247903,"PORTLOKO",53,1897,1351,574781
"6690","Sierra Leone","PUJEHUN","1/5/15",0,0,1.9979913247955,1.86206727538959,"PUJEHUN",53,35,25,289315
"6692","Sierra Leone","TONKOLILI","1/5/15",15,15,3.87403335340272,3.94437577721072,"TONKOLILI",53,595,485,439810
"6694","Sierra Leone","WESTERN AREA RURAL","1/5/15",53,47,5.01679860118402,5.16578484036021,"WESTERNAREARURAL",53,1380,1205,1199763
"6696","Sierra Leone","WESTERN AREA URBAN","1/5/15",124,102,5.96767121955496,6.16787995932094,"WESTERNAREAURBAN",53,2394,2055,979034
"6698","Guinea","BEYLA","1/12/15",0,0,2.66848173555422,2.55631860943057,"BEYLA",54,47,47,325482
"6700","Guinea","BOFFA","1/12/15",4,4,2.7309648677694,2.8375128099653,"BOFFA",54,34,23,211063
"6702","Guinea","BOKE","1/12/15",0,0,1.9754670347526,1.86330275647936,"BOKE",54,1,1,449405
"6704","Guinea","CONAKRY","1/12/15",4,4,3.8126209052665,3.91698385292381,"CONAKRY",54,417,384,1667864
"6706","Guinea","COYAH","1/12/15",2,2,3.23215674700808,3.18057511085074,"COYAH",54,171,165,264164
"6708","Guinea","DABOLA","1/12/15",0,0,2.42914796040464,2.31001279608062,"DABOLA",54,14,9,182951
"6710","Guinea","DALABA","1/12/15",0,0,2.74013289357218,2.61769952405717,"DALABA",54,9,9,136320
"6712","Guinea","DINGUIRAYE","1/12/15",0,0,2.59674140151655,2.47569771070269,"DINGUIRAYE",54,1,0,195662
"6714","Guinea","DUBREKA","1/12/15",5,5,3.67578033811578,3.62954072765007,"DUBREKA",54,90,85,328418
"6716","Guinea","FARANAH","1/12/15",1,1,3.01969956834126,2.9807167341635,"FARANAH",54,70,46,280511
"6718","Guinea","FORECARIAH","1/12/15",1,0,3.23523386487654,3.63446036148111,"FORECARIAH",54,77,57,244649
"6720","Guinea","FRIA","1/12/15",0,0,2.42301236314343,2.32823413942972,"FRIA",54,2,2,96527
"6722","Guinea","GAOUAL","1/12/15",0,0,2.42921774392741,2.31005710783275,"GAOUAL",54,0,0,194245
"6724","Guinea","GUECKEDOU","1/12/15",0,0,2.73897902668466,2.61690901172487,"GUECKEDOU",54,379,268,291823
"6726","Guinea","KANKAN","1/12/15",1,0,2.85755108645586,2.82665796131646,"KANKAN",54,34,32,472112
"6728","Guinea","KEROUANE","1/12/15",0,0,2.42851310334811,2.30936962907103,"KEROUANE",54,163,161,211017
"6730","Guinea","KINDIA","1/12/15",0,0,3.24355085021945,3.14981242920509,"KINDIA",54,97,65,438315
"6732","Guinea","KISSIDOUGOU","1/12/15",0,0,2.74019465442878,2.61776072975475,"KISSIDOUGOU",54,0,0,283609
"6734","Guinea","KOUBIA","1/12/15",0,0,2.22786154679811,2.11142458753289,"KOUBIA",54,0,0,101171
"6736","Guinea","KOUNDARA","1/12/15",0,0,1.97546895129686,1.86330463639115,"KOUNDARA",54,0,0,130205
"6738","Guinea","KOUROUSSA","1/12/15",0,0,2.74012490117432,2.61769851634433,"KOUROUSSA",54,20,18,268224
"6740","Guinea","LABE","1/12/15",0,0,2.74019465442878,2.61776072975475,"LABE",54,0,0,318663
"6742","Guinea","LELOUMA","1/12/15",0,0,2.74019465442878,2.61776072975475,"LELOUMA",54,0,0,162634
"6744","Guinea","LOLA","1/12/15",2,2,3.05731611416534,3.00828491523553,"LOLA",54,83,67,175213
"6746","Guinea","MACENTA","1/12/15",0,0,2.86328125310614,2.73989381627281,"MACENTA",54,740,712,298282
"6748","Guinea","MALI","1/12/15",0,0,2.59674613154354,2.47569771070269,"MALI",54,0,0,290320
"6750","Guinea","MAMOU","1/12/15",0,0,2.86562358820697,2.74212951475507,"MAMOU",54,0,0,318738
"6752","Guinea","N'ZEREKORE","1/12/15",2,1,2.59093002779068,2.71254264218148,"NZEREKORE",54,251,210,396118
"6754","Guinea","PITA","1/12/15",0,0,2.59671940808845,2.47567456998481,"PITA",54,8,7,277059
"6756","Guinea","SIGUIRI","1/12/15",0,0,2.22782305690666,2.11139425496944,"SIGUIRI",54,30,24,695449
"6758","Guinea","TELIMELE","1/12/15",0,0,3.02660206410032,2.90867845984042,"TELIMELE",54,43,40,283639
"6760","Guinea","TOUGUE","1/12/15",0,0,2.59674613154354,2.47569771070269,"TOUGUE",54,0,0,122959
"6762","Guinea","YOMOU","1/12/15",0,0,2.59668326553058,2.47563549604422,"YOMOU",54,12,12,176664
"6764","Liberia","BOMI","1/12/15",0,0,2.42763649914328,2.30900743572392,"BOMI",54,180,121,103887
"6766","Liberia","BONG","1/12/15",0,0,3.07693001569032,2.95198969077145,"BONG",54,165,136,411847
"6768","Liberia","GBARPOLU","1/12/15",0,0,2.74006747910188,2.61764370044651,"GBARPOLU",54,14,13,102984
"6770","Liberia","GRAND BASSA","1/12/15",0,0,2.42888129330384,2.30991563170207,"GRANDBASSA",54,101,43,273790
"6772","Liberia","GRAND CAPE MOUNT","1/12/15",0,0,2.59612083992869,2.47527742785335,"GRANDCAPEMOUNT",54,106,72,156938
"6774","Liberia","GRAND GEDEH","1/12/15",0,0,2.2278442431884,2.11140754198883,"GRANDGEDEH",54,3,3,154693
"6776","Liberia","GRAND KRU","1/12/15",0,0,2.227649448254,2.1114000092094,"GRANDKRU",54,17,2,71522
"6778","Liberia","LOFA","1/12/15",0,0,2.86427950229673,2.74118782417516,"LOFA",54,487,344,341924
"6780","Liberia","MARGIBI","1/12/15",0,0,2.22525977806149,2.11028820996407,"MARGIBI",54,755,335,259254
"6782","Liberia","MARYLAND","1/12/15",0,0,1.97546382090275,1.86329960405859,"MARYLAND",54,1,1,167883
"6784","Liberia","MONTSERRADO","1/12/15",0,0,2.22612468656527,2.11018913531411,"MONTSERRADO",54,2686,1940,1381022
"6786","Liberia","NIMBA","1/12/15",0,0,2.86524173279544,2.74196389945024,"NIMBA",54,231,101,570600
"6788","Liberia","RIVER GEE","1/12/15",0,0,2.42909612704442,2.30998066328689,"RIVERGEE",54,11,7,82484
"6790","Liberia","RIVERCESS","1/12/15",0,0,2.42891825354525,2.30986329941941,"RIVERCESS",54,29,19,88313
"6792","Liberia","SINOE","1/12/15",0,0,2.59657778361801,2.47557457160048,"SINOE",54,23,17,126452
