"","Country","District_Name","Week","Probable","Confirmed","ConfirmedFOI","ProbableFOI","DistrictID","WeekID","probable_cumulative","confirmed_cumulative"
"6280","Liberia","GRAND KRU","12/15/14",0,0,1.21785601907955,1.34529656024777,"GRAND KRU",51,0,0
"6282","Liberia","LOFA","12/15/14",0,0,0.426224643401474,0.49353085370443,"LOFA",51,0,0
"6284","Liberia","MARGIBI","12/15/14",0,0,0,3.60808039692863,"MARGIBI",51,0,0
"6286","Liberia","MARYLAND","12/15/14",0,0,0.518791382436136,0.576610754136085,"MARYLAND",51,0,0
"6288","Liberia","MONTSERRADO","12/15/14",0,0,0.0581893904285414,0.575760725395961,"MONTSERRADO",51,0,0
"6290","Liberia","NIMBA","12/15/14",0,0,3.97412903203478,4.13765991371335,"NIMBA",51,0,0
"6292","Liberia","RIVER GEE","12/15/14",0,0,3.60269419910565,3.73896697329178,"RIVER GEE",51,0,0
"6294","Liberia","RIVERCESS","12/15/14",0,0,2.27193290280579,2.32600526634035,"RIVERCESS",51,0,0
"6296","Liberia","SINOE","12/15/14",0,0,4.47492858463282,4.66401333762913,"SINOE",51,0,0
"6298","Sierra Leone","BO","12/15/14",4,3,1.72585708171653,1.86198043980594,"BO",51,0,0
"6300","Sierra Leone","BOMBALI","12/15/14",19,19,3.97192052955302,4.02359171043614,"BOMBALI",51,0,0
"6302","Sierra Leone","BONTHE","12/15/14",0,0,0.0392204957925729,0.039220278431817,"BONTHE",51,0,0
"6304","Sierra Leone","KAILAHUN","12/15/14",0,0,3.87877192475901,3.93871843730899,"KAILAHUN",51,0,0
"6306","Sierra Leone","KAMBIA","12/15/14",10,10,0.681924585526803,0.701931689133144,"KAMBIA",51,0,0
"6308","Sierra Leone","KENEMA","12/15/14",2,2,3.30035711434312,3.33225682276673,"KENEMA",51,0,0
"6310","Sierra Leone","KOINADUGU","12/15/14",1,1,1.8120406728666,1.94338059382207,"KOINADUGU",51,0,0
"6312","Sierra Leone","KONO","12/15/14",22,20,1.87622668116705,2.00275905537749,"KONO",51,0,0
"6314","Sierra Leone","MOYAMBA","12/15/14",5,5,1.80438514066873,1.94237991068618,"MOYAMBA",51,0,0
"6316","Sierra Leone","PORT LOKO","12/15/14",83,76,1.94980490056653,2.07432820917658,"PORT LOKO",51,0,0
"6318","Sierra Leone","PUJEHUN","12/15/14",0,0,1.230748282262,1.23072381080706,"PUJEHUN",51,0,0
"6320","Sierra Leone","TONKOLILI","12/15/14",25,22,5.34790112522925,5.52587170253385,"TONKOLILI",51,0,0
"6322","Sierra Leone","WESTERN AREA RURAL","12/15/14",38,28,3.89908442627358,3.99316539230814,"WESTERN AREA RURAL",51,0,0
"6324","Sierra Leone","WESTERN AREA URBAN","12/15/14",187,146,4.80167493134384,5.11003760041968,"WESTERN AREA URBAN",51,0,0
"6326","Guinea","BEYLA","12/22/14",0,0,1.09851806498922,1.11831976847989,"BEYLA",52,0,0
"6328","Guinea","BOFFA","12/22/14",0,0,1.12486880206231,1.25267159011333,"BOFFA",52,0,0
"6330","Guinea","BOKE","12/22/14",0,0,4.1141450007104,4.26577148392637,"BOKE",52,0,0
"6332","Guinea","CONAKRY","12/22/14",21,20,3.23612226992878,3.41685324528456,"CONAKRY",52,0,0
"6334","Guinea","COYAH","12/22/14",11,11,1.36055141602151,1.79459153424581,"COYAH",52,0,0
"6336","Guinea","DABOLA","12/22/14",1,1,2.94859404970939,3.09459916124364,"DABOLA",52,0,0
"6338","Guinea","DALABA","12/22/14",0,0,0.779289139956216,0.806439317789619,"DALABA",52,0,0
"6340","Guinea","DINGUIRAYE","12/22/14",0,0,0.470003629245736,0.518791724733853,"DINGUIRAYE",52,0,0
"6342","Guinea","DUBREKA","12/22/14",20,19,1.99044995037499,2.0410454493064,"DUBREKA",52,0,0
"6344","Guinea","FARANAH","12/22/14",2,2,1.79828204166039,1.81137120349592,"FARANAH",52,0,0
"6346","Guinea","FORECARIAH","12/22/14",3,1,2.8082655144384,2.81796339111064,"FORECARIAH",52,0,0
"6348","Guinea","FRIA","12/22/14",0,0,3.41114771251532,3.69684762376311,"FRIA",52,0,0
"6350","Guinea","GAOUAL","12/22/14",0,0,0.182321556793955,0.231111720963387,"GAOUAL",52,0,0
"6352","Guinea","GUECKEDOU","12/22/14",0,0,3.06139301149625,3.10683686676084,"GUECKEDOU",52,0,0
"6354","Guinea","KANKAN","12/22/14",2,2,0.444664530997591,0.457402297962291,"KANKAN",52,0,0
"6356","Guinea","KEROUANE","12/22/14",0,0,0.277446756653283,0.277444458550583,"KEROUANE",52,0,0
"6358","Guinea","KINDIA","12/22/14",16,15,1.34641389702951,1.59029363715939,"KINDIA",52,0,0
"6360","Guinea","KISSIDOUGOU","12/22/14",0,0,2.73954886816158,2.7408400239252,"KISSIDOUGOU",52,0,0
"6362","Guinea","KOUBIA","12/22/14",0,0,0,0,"KOUBIA",52,0,0
"6364","Guinea","KOUNDARA","12/22/14",0,0,0,0,"KOUNDARA",52,0,0
"6366","Guinea","KOUROUSSA","12/22/14",0,0,0.672911603434255,0.712911793837135,"KOUROUSSA",52,0,0
"6368","Guinea","LABE","12/22/14",0,0,0.770108221696074,0.78845736036427,"LABE",52,0,0
"6370","Guinea","LELOUMA","12/22/14",0,0,0.858661619037519,1.47704872438835,"LELOUMA",52,0,0
"6372","Guinea","LOLA","12/22/14",10,10,0.0722987610852515,0.142313468094172,"LOLA",52,0,0
"6374","Guinea","MACENTA","12/22/14",0,0,2.34730710893223,2.54402621204599,"MACENTA",52,0,0
"6376","Guinea","MALI","12/22/14",0,0,0,0.0392207131532813,"MALI",52,0,0
"6378","Guinea","MAMOU","12/22/14",0,0,0.378436435720245,0.431782416425538,"MAMOU",52,0,0
"6380","Guinea","N'ZEREKORE","12/22/14",3,3,2.28902784723235,2.71451193189214,"NZEREKORE",52,0,0
"6382","Guinea","PITA","12/22/14",0,0,4.08123448362415,4.0825809178106,"PITA",52,0,0
"6384","Guinea","SIGUIRI","12/22/14",2,1,2.56491750149651,2.63901727247117,"SIGUIRI",52,0,0
"6386","Guinea","TELIMELE","12/22/14",6,6,2.64320615892921,2.74199097056171,"TELIMELE",52,0,0
"6388","Guinea","TOUGUE","12/22/14",0,0,0,0,"TOUGUE",52,0,0
"6390","Guinea","YOMOU","12/22/14",0,0,6.08451136341409,6.30823644495755,"YOMOU",52,0,0
"6392","Liberia","BOMI","12/22/14",0,0,1.10447747191752,1.10409723325847,"BOMI",52,0,0
"6394","Liberia","BONG","12/22/14",0,0,0.831852641057503,1.06030227626898,"BONG",52,0,0
"6396","Liberia","GBARPOLU","12/22/14",0,0,0.09074341146957,0.0925671606972272,"GBARPOLU",52,0,0
"6398","Liberia","GRAND BASSA","12/22/14",0,0,0.598765737686631,0.832700594833837,"GRAND BASSA",52,0,0
"6400","Liberia","GRAND CAPE MOUNT","12/22/14",0,0,0.722955094744191,0.723813147435385,"GRAND CAPE MOUNT",52,0,0
"6402","Liberia","GRAND GEDEH","12/22/14",0,0,1.61341440353037,1.78505434159814,"GRAND GEDEH",52,0,0
"6404","Liberia","GRAND KRU","12/22/14",0,0,1.46323391161603,1.58904600609705,"GRAND KRU",52,0,0
"6406","Liberia","LOFA","12/22/14",0,0,0.401124367822873,0.473830954481959,"LOFA",52,0,0
"6408","Liberia","MARGIBI","12/22/14",0,0,0,1.94341085533547,"MARGIBI",52,0,0
"6410","Liberia","MARYLAND","12/22/14",0,0,0.494693917334186,0.518791382436136,"MARYLAND",52,0,0
"6412","Liberia","MONTSERRADO","12/22/14",0,0,0.0391666825872299,0.14815170203427,"MONTSERRADO",52,0,0
"6414","Liberia","NIMBA","12/22/14",0,0,3.66947315456291,4.05821582881992,"NIMBA",52,0,0
"6416","Liberia","RIVER GEE","12/22/14",0,0,3.57450781786789,3.64322906043298,"RIVER GEE",52,0,0
"6418","Liberia","RIVERCESS","12/22/14",0,0,2.33968644174209,2.42273193528367,"RIVERCESS",52,0,0
"6420","Liberia","SINOE","12/22/14",0,0,4.91589806930278,5.09883161118906,"SINOE",52,0,0
"6422","Sierra Leone","BO","12/22/14",17,4,1.71870933830766,1.89854164176789,"BO",52,0,0
"6424","Sierra Leone","BOMBALI","12/22/14",20,20,3.89358987882378,3.95395972829243,"BOMBALI",52,0,0
"6426","Sierra Leone","BONTHE","12/22/14",0,0,0.0392204957925729,0.0769602038946215,"BONTHE",52,0,0
"6428","Sierra Leone","KAILAHUN","12/22/14",2,0,2.85513363367733,2.96379122696855,"KAILAHUN",52,0,0
"6430","Sierra Leone","KAMBIA","12/22/14",12,11,0.639049264433735,0.659922550368232,"KAMBIA",52,0,0
"6432","Sierra Leone","KENEMA","12/22/14",0,0,3.19873425022727,3.24417060879762,"KENEMA",52,0,0
"6434","Sierra Leone","KOINADUGU","12/22/14",9,9,1.7987065264,1.96586401383643,"KOINADUGU",52,0,0
"6436","Sierra Leone","KONO","12/22/14",88,68,1.77094711911887,1.94240945769217,"KONO",52,0,0
"6438","Sierra Leone","MOYAMBA","12/22/14",1,1,1.8367439944406,2.01155368223206,"MOYAMBA",52,0,0
"6440","Sierra Leone","PORT LOKO","12/22/14",80,54,1.96662072608381,2.12547983692903,"PORT LOKO",52,0,0
"6442","Sierra Leone","PUJEHUN","12/22/14",0,0,1.21811066869351,1.68277573220546,"PUJEHUN",52,0,0
"6444","Sierra Leone","TONKOLILI","12/22/14",22,18,5.34728979455002,5.57199080025926,"TONKOLILI",52,0,0
"6446","Sierra Leone","WESTERN AREA RURAL","12/22/14",45,37,4.07731591573619,4.19797396326589,"WESTERN AREA RURAL",52,0,0
"6448","Sierra Leone","WESTERN AREA URBAN","12/22/14",212,174,4.64367997894936,4.89013946872894,"WESTERN AREA URBAN",52,0,0
"6450","Guinea","BEYLA","12/29/14",0,0,1.09851806498922,1.09851806498922,"BEYLA",53,0,0
"6452","Guinea","BOFFA","12/29/14",2,0,1.22957685031853,1.31898494452269,"BOFFA",53,0,0
"6454","Guinea","BOKE","12/29/14",0,0,4.18021421016361,4.29592174076927,"BOKE",53,0,0
"6456","Guinea","CONAKRY","12/29/14",24,23,3.59270272045289,3.64626072198185,"CONAKRY",53,0,0
"6458","Guinea","COYAH","12/29/14",4,4,1.39084100812052,1.40563679253868,"COYAH",53,0,0
"6460","Guinea","DABOLA","12/29/14",0,0,2.31249110000858,2.77874749918791,"DABOLA",53,0,0
"6462","Guinea","DALABA","12/29/14",0,0,1.39123230344001,1.40113321261009,"DALABA",53,0,0
"6464","Guinea","DINGUIRAYE","12/29/14",0,0,0.336472236621213,0.418708586406456,"DINGUIRAYE",53,0,0
"6466","Guinea","DUBREKA","12/29/14",14,14,1.91966457032778,1.95139915745803,"DUBREKA",53,0,0
"6468","Guinea","FARANAH","12/29/14",0,0,1.93717666564869,1.9570779587522,"FARANAH",53,0,0
"6470","Guinea","FORECARIAH","12/29/14",4,0,2.5485722274418,2.55321428968433,"FORECARIAH",53,0,0
"6472","Guinea","FRIA","12/29/14",2,2,3.56838516516077,3.74901314488693,"FRIA",53,0,0
"6474","Guinea","GAOUAL","12/29/14",0,0,0.322083499169113,0.350656871613169,"GAOUAL",53,0,0
"6476","Guinea","GUECKEDOU","12/29/14",0,0,3.37717778759894,3.41041894404033,"GUECKEDOU",53,0,0
"6478","Guinea","KANKAN","12/29/14",2,2,0.378416414730703,0.378415747357482,"KANKAN",53,0,0
"6480","Guinea","KEROUANE","12/29/14",0,0,0.214963696769719,0.214961862063031,"KEROUANE",53,0,0
"6482","Guinea","KINDIA","12/29/14",6,6,1.3325206530915,1.57072964449348,"KINDIA",53,0,0
"6484","Guinea","KISSIDOUGOU","12/29/14",0,0,2.45616418092235,2.45787797740008,"KISSIDOUGOU",53,0,0
"6486","Guinea","KOUBIA","12/29/14",0,0,0,0,"KOUBIA",53,0,0
"6488","Guinea","KOUNDARA","12/29/14",0,0,0,0,"KOUNDARA",53,0,0
"6490","Guinea","KOUROUSSA","12/29/14",0,0,0.530600617937948,0.598802905510469,"KOUROUSSA",53,0,0
"6492","Guinea","LABE","12/29/14",0,0,0.712949807856125,0.72270598280149,"LABE",53,0,0
"6494","Guinea","LELOUMA","12/29/14",0,0,0.883767540168595,1.23547147138531,"LELOUMA",53,0,0
"6496","Guinea","LOLA","12/29/14",10,10,0.0497240899925256,0.0676284044533741,"LOLA",53,0,0
"6498","Guinea","MACENTA","12/29/14",0,0,2.34348388705406,2.52982197370092,"MACENTA",53,0,0
"6500","Guinea","MALI","12/29/14",0,0,0,0.0198026272961797,"MALI",53,0,0
"6502","Guinea","MAMOU","12/29/14",0,0,0.29266961396282,0.392042087776024,"MAMOU",53,0,0
"6504","Guinea","N'ZEREKORE","12/29/14",3,1,2.27185869991211,2.47259562901473,"NZEREKORE",53,0,0
"6506","Guinea","PITA","12/29/14",0,0,3.94039130540786,3.94155349322673,"PITA",53,0,0
"6508","Guinea","SIGUIRI","12/29/14",0,0,2.48487501504845,2.48486710620719,"SIGUIRI",53,0,0
"6510","Guinea","TELIMELE","12/29/14",1,1,3.13796459694872,3.1944377337364,"TELIMELE",53,0,0
"6512","Guinea","TOUGUE","12/29/14",0,0,0.0392207131532813,0.0392207131532813,"TOUGUE",53,0,0
"6514","Guinea","YOMOU","12/29/14",0,0,6.07069536085482,6.28970342614954,"YOMOU",53,0,0
"6516","Liberia","BOMI","12/29/14",0,0,0.692564647390836,0.692280479170972,"BOMI",53,0,0
"6518","Liberia","BONG","12/29/14",0,0,0.537524933919823,0.787329470084694,"BONG",53,0,0
"6520","Liberia","GBARPOLU","12/29/14",0,0,0.0459232652434429,0.0497354951881617,"GBARPOLU",53,0,0
"6522","Liberia","GRAND BASSA","12/29/14",0,0,0.231079312330292,0.494552272109413,"GRAND BASSA",53,0,0
"6524","Liberia","GRAND CAPE MOUNT","12/29/14",0,0,0.0324525339442227,0.0363078298628053,"GRAND CAPE MOUNT",53,0,0
"6526","Liberia","GRAND GEDEH","12/29/14",0,0,1.51291189033001,1.75784186783749,"GRAND GEDEH",53,0,0
"6528","Liberia","GRAND KRU","12/29/14",0,0,1.46323391161603,1.64846662749709,"GRAND KRU",53,0,0
"6530","Liberia","LOFA","12/29/14",0,0,0.387656215028591,0.458797093124184,"LOFA",53,0,0
"6532","Liberia","MARGIBI","12/29/14",0,0,0,0,"MARGIBI",53,0,0
"6534","Liberia","MARYLAND","12/29/14",0,0,0.518791382436136,0.553882579986652,"MARYLAND",53,0,0
"6536","Liberia","MONTSERRADO","12/29/14",0,0,0.0197750826664949,0.0197644905605299,"MONTSERRADO",53,0,0
"6538","Liberia","NIMBA","12/29/14",0,0,2.71532382286405,3.55603982667123,"NIMBA",53,0,0
"6540","Liberia","RIVER GEE","12/29/14",0,0,3.62798470100906,3.72459895591635,"RIVER GEE",53,0,0
"6542","Liberia","RIVERCESS","12/29/14",0,0,1.76797115777496,1.95416314668846,"RIVERCESS",53,0,0
"6544","Liberia","SINOE","12/29/14",0,0,4.89725849493555,5.16677418190098,"SINOE",53,0,0
"6546","Sierra Leone","BO","12/29/14",9,4,1.60093395103716,2.04321099860963,"BO",53,0,0
"6548","Sierra Leone","BOMBALI","12/29/14",11,11,3.57366446378755,3.59253997881448,"BOMBALI",53,0,0
"6550","Sierra Leone","BONTHE","12/29/14",0,0,0,0.0769602038946215,"BONTHE",53,0,0
"6552","Sierra Leone","KAILAHUN","12/29/14",0,0,2.72574290065421,2.85085798590573,"KAILAHUN",53,0,0
"6554","Sierra Leone","KAMBIA","12/29/14",15,13,0.489039737711335,0.489028443697377,"KAMBIA",53,0,0
"6556","Sierra Leone","KENEMA","12/29/14",0,0,2.8884766968223,3.03319690408436,"KENEMA",53,0,0
"6558","Sierra Leone","KOINADUGU","12/29/14",1,1,1.67206040577623,1.79219377275243,"KOINADUGU",53,0,0
"6560","Sierra Leone","KONO","12/29/14",63,44,1.66097170211021,1.79569532781687,"KONO",53,0,0
"6562","Sierra Leone","MOYAMBA","12/29/14",14,13,1.71854536301168,1.86493093464407,"MOYAMBA",53,0,0
"6564","Sierra Leone","PORT LOKO","12/29/14",56,55,1.8226271633754,1.948844419954,"PORT LOKO",53,0,0
"6566","Sierra Leone","PUJEHUN","12/29/14",0,0,0.231093889962051,1.20588604817112,"PUJEHUN",53,0,0
"6568","Sierra Leone","TONKOLILI","12/29/14",5,4,5.22940320939621,5.39666804420812,"TONKOLILI",53,0,0
"6570","Sierra Leone","WESTERN AREA RURAL","12/29/14",72,61,3.86020534899986,4.02604888597736,"WESTERN AREA RURAL",53,0,0
"6572","Sierra Leone","WESTERN AREA URBAN","12/29/14",139,112,4.84911113865272,5.0541940444765,"WESTERN AREA URBAN",53,0,0
"6574","Guinea","BEYLA","1/5/15",1,1,0.693074977340111,0.693074977340111,"BEYLA",54,0,0
"6576","Guinea","BOFFA","1/5/15",1,0,1.03667878491556,1.09851752574119,"BOFFA",54,0,0
"6578","Guinea","BOKE","1/5/15",0,0,3.97705921814158,4.10065573596459,"BOKE",54,0,0
"6580","Guinea","CONAKRY","1/5/15",14,9,3.66641180823273,3.69213186106675,"CONAKRY",54,0,0
"6582","Guinea","COYAH","1/5/15",8,8,2.05101846380609,2.17645448947421,"COYAH",54,0,0
"6584","Guinea","DABOLA","1/5/15",0,0,2.6475465214794,3.37135132523392,"DABOLA",54,0,0
"6586","Guinea","DALABA","1/5/15",0,0,1.36604247359046,1.37619467492363,"DALABA",54,0,0
"6588","Guinea","DINGUIRAYE","1/5/15",0,0,0.392042087776024,0.576611124713588,"DINGUIRAYE",54,0,0
"6590","Guinea","DUBREKA","1/5/15",5,5,0.985664083395472,1.02228519692512,"DUBREKA",54,0,0
"6592","Guinea","FARANAH","1/5/15",5,4,2.05398386925961,2.09164842663136,"FARANAH",54,0,0
"6594","Guinea","FORECARIAH","1/5/15",21,12,0.653774631511388,0.684456844689714,"FORECARIAH",54,0,0
"6596","Guinea","FRIA","1/5/15",0,0,3.10725385513607,3.1518611224659,"FRIA",54,0,0
"6598","Guinea","GAOUAL","1/5/15",0,0,0.307484699747961,0.322083499169113,"GAOUAL",54,0,0
"6600","Guinea","GUECKEDOU","1/5/15",0,0,3.05595182167519,3.05558896202254,"GUECKEDOU",54,0,0
"6602","Guinea","KANKAN","1/5/15",2,2,0.322064834791943,0.322064251524543,"KANKAN",54,0,0
"6604","Guinea","KEROUANE","1/5/15",0,0,0.148314762104049,0.14831345466776,"KEROUANE",54,0,0
"6606","Guinea","KINDIA","1/5/15",0,0,1.23623795514453,1.50457166993276,"KINDIA",54,0,0
"6608","Guinea","KISSIDOUGOU","1/5/15",0,0,2.14241634084122,2.14241634084122,"KISSIDOUGOU",54,0,0
"6610","Guinea","KOUBIA","1/5/15",0,0,0,0,"KOUBIA",54,0,0
"6612","Guinea","KOUNDARA","1/5/15",0,0,0,0,"KOUNDARA",54,0,0
"6614","Guinea","KOUROUSSA","1/5/15",0,0,0.553856572597501,0.712911793837135,"KOUROUSSA",54,0,0
"6616","Guinea","LABE","1/5/15",0,0,0.662687973075237,0.672944473242426,"LABE",54,0,0
"6618","Guinea","LELOUMA","1/5/15",0,0,0.832909122935104,0.85015092936961,"LELOUMA",54,0,0
"6620","Guinea","LOLA","1/5/15",0,0,0.0334225775405214,0.0516199644987742,"LOLA",54,0,0
"6622","Guinea","MACENTA","1/5/15",0,0,2.23002946841607,2.401075882885,"MACENTA",54,0,0
"6624","Guinea","MALI","1/5/15",0,0,0,0,"MALI",54,0,0
"6626","Guinea","MAMOU","1/5/15",0,0,0.364643113587909,0.565313809050061,"MAMOU",54,0,0
"6628","Guinea","N'ZEREKORE","1/5/15",0,0,2.17519257187341,2.35896299116728,"NZEREKORE",54,0,0
"6630","Guinea","PITA","1/5/15",0,0,3.83770567944186,3.859858984293,"PITA",54,0,0
"6632","Guinea","SIGUIRI","1/5/15",0,0,2.48487501504845,2.48486710620719,"SIGUIRI",54,0,0
"6634","Guinea","TELIMELE","1/5/15",0,0,3.06232146831693,3.11691966102663,"TELIMELE",54,0,0
"6636","Guinea","TOUGUE","1/5/15",0,0,0.0392207131532813,0.0392207131532813,"TOUGUE",54,0,0
"6638","Guinea","YOMOU","1/5/15",0,0,5.9635475794488,6.16541939439935,"YOMOU",54,0,0
"6640","Liberia","BOMI","1/5/15",0,0,0.692564647390836,0.692280479170972,"BOMI",54,0,0
"6642","Liberia","BONG","1/5/15",0,0,0.52340979519268,0.767575975431883,"BONG",54,0,0
"6644","Liberia","GBARPOLU","1/5/15",0,0,0.0237135680222846,0.0256643017819854,"GBARPOLU",54,0,0
"6646","Liberia","GRAND BASSA","1/5/15",0,0,0.246825721630774,0.506670922169507,"GRAND BASSA",54,0,0
"6648","Liberia","GRAND CAPE MOUNT","1/5/15",0,0,0.0237057739055915,0.027596770047599,"GRAND CAPE MOUNT",54,0,0
"6650","Liberia","GRAND GEDEH","1/5/15",0,0,1.59734986358943,1.85001203322173,"GRAND GEDEH",54,0,0
"6652","Liberia","GRAND KRU","1/5/15",0,0,1.53899348520726,1.74027016637202,"GRAND KRU",54,0,0
"6654","Liberia","LOFA","1/5/15",0,0,0.341878683142576,0.401654506918563,"LOFA",54,0,0
"6656","Liberia","MARGIBI","1/5/15",0,0,0,0,"MARGIBI",54,0,0
"6658","Liberia","MARYLAND","1/5/15",0,0,0.620573733627148,0.672941555754456,"MARYLAND",54,0,0
"6660","Liberia","MONTSERRADO","1/5/15",0,0,0.0197750826664949,0.0197644905605299,"MONTSERRADO",54,0,0
"6662","Liberia","NIMBA","1/5/15",0,0,2.90059474736853,3.6428337876146,"NIMBA",54,0,0
"6664","Liberia","RIVER GEE","1/5/15",0,0,3.84580014788462,3.96524334178493,"RIVER GEE",54,0,0
"6666","Liberia","RIVERCESS","1/5/15",0,0,1.40593456270147,1.68613135093589,"RIVERCESS",54,0,0
"6668","Liberia","SINOE","1/5/15",0,0,4.95667898594041,5.24484112514155,"SINOE",54,0,0
"6670","Sierra Leone","BO","1/5/15",7,6,1.37579468863412,2.05862369010061,"BO",54,0,0
"6672","Sierra Leone","BOMBALI","1/5/15",15,14,3.28958857371233,3.31893425672633,"BOMBALI",54,0,0
"6674","Sierra Leone","BONTHE","1/5/15",0,0,0,0.0953091522805594,"BONTHE",54,0,0
"6676","Sierra Leone","KAILAHUN","1/5/15",0,0,0.0951813420856723,0.130829850831355,"KAILAHUN",54,0,0
"6678","Sierra Leone","KAMBIA","1/5/15",21,19,0.378293884349978,0.3782828472673,"KAMBIA",54,0,0
"6680","Sierra Leone","KENEMA","1/5/15",0,0,2.06360372246273,2.37693573888246,"KENEMA",54,0,0
"6682","Sierra Leone","KOINADUGU","1/5/15",1,1,1.46891964094742,1.6378319362815,"KOINADUGU",54,0,0
"6684","Sierra Leone","KONO","1/5/15",36,28,1.38060486806299,1.57186508561782,"KONO",54,0,0
"6686","Sierra Leone","MOYAMBA","1/5/15",4,4,1.5297710031327,1.71850063163482,"MOYAMBA",54,0,0
"6688","Sierra Leone","PORT LOKO","1/5/15",48,35,1.62342170613037,1.78566830075173,"PORT LOKO",54,0,0
"6690","Sierra Leone","PUJEHUN","1/5/15",0,0,0.0769546403004352,1.15679826052649,"PUJEHUN",54,0,0
"6692","Sierra Leone","TONKOLILI","1/5/15",15,15,4.97935519081294,5.22246283889528,"TONKOLILI",54,0,0
"6694","Sierra Leone","WESTERN AREA RURAL","1/5/15",53,47,3.71014977429611,3.83617338766033,"WESTERN AREA RURAL",54,0,0
"6696","Sierra Leone","WESTERN AREA URBAN","1/5/15",124,102,4.98657543373386,5.14412981398139,"WESTERN AREA URBAN",54,0,0
"6698","Guinea","BEYLA","1/12/15",0,0,0.693074977340111,0.693074977340111,"BEYLA",55,0,0
"6700","Guinea","BOFFA","1/12/15",4,4,0.824114263718032,0.883673012202187,"BOFFA",55,0,0
"6702","Guinea","BOKE","1/12/15",0,0,3.62273748587547,3.77183880086182,"BOKE",55,0,0
"6704","Guinea","CONAKRY","1/12/15",4,4,3.2226467597937,3.22342424543468,"CONAKRY",55,0,0
"6706","Guinea","COYAH","1/12/15",2,2,1.86819214956092,2.01167185033652,"COYAH",55,0,0
"6708","Guinea","DABOLA","1/12/15",0,0,2.57103891246801,3.29946002568278,"DABOLA",55,0,0
"6710","Guinea","DALABA","1/12/15",0,0,1.28088616240036,1.28642624144958,"DALABA",55,0,0
"6712","Guinea","DINGUIRAYE","1/12/15",0,0,0.246860077931526,0.444683986594069,"DINGUIRAYE",55,0,0
"6714","Guinea","DUBREKA","1/12/15",5,5,0.760667945313572,0.77917653167442,"DUBREKA",55,0,0
"6716","Guinea","FARANAH","1/12/15",1,1,1.70461391251388,1.91376434072452,"FARANAH",55,0,0
"6718","Guinea","FORECARIAH","1/12/15",1,0,0.466159754648199,0.478595830159841,"FORECARIAH",55,0,0
"6720","Guinea","FRIA","1/12/15",0,0,2.00685291398408,2.00953747188842,"FRIA",55,0,0
"6722","Guinea","GAOUAL","1/12/15",0,0,0.364643113587909,0.378436435720245,"GAOUAL",55,0,0
"6724","Guinea","GUECKEDOU","1/12/15",0,0,2.57176360952192,2.57293731955036,"GUECKEDOU",55,0,0
"6726","Guinea","KANKAN","1/12/15",1,0,0.076956020343772,0.0769557065434127,"KANKAN",55,0,0
"6728","Guinea","KEROUANE","1/12/15",0,0,0.0391913676571794,0.0391910031114398,"KEROUANE",55,0,0
"6730","Guinea","KINDIA","1/12/15",0,0,0.785645654658307,0.812583287918922,"KINDIA",55,0,0
"6732","Guinea","KISSIDOUGOU","1/12/15",0,0,0.841567185678219,0.85015092936961,"KISSIDOUGOU",55,0,0
"6734","Guinea","KOUBIA","1/12/15",0,0,0,0,"KOUBIA",55,0,0
"6736","Guinea","KOUNDARA","1/12/15",0,0,0,0,"KOUNDARA",55,0,0
"6738","Guinea","KOUROUSSA","1/12/15",0,0,0.322065019959439,0.518763612073235,"KOUROUSSA",55,0,0
"6740","Guinea","LABE","1/12/15",0,0,0.494696241836107,0.506817602368452,"LABE",55,0,0
"6742","Guinea","LELOUMA","1/12/15",0,0,0.732367893713227,0.751416088683921,"LELOUMA",55,0,0
"6744","Guinea","LOLA","1/12/15",2,2,0.0314868098815552,0.0411228493062859,"LOLA",55,0,0
"6746","Guinea","MACENTA","1/12/15",0,0,1.84486624065028,2.06215951250461,"MACENTA",55,0,0
"6748","Guinea","MALI","1/12/15",0,0,0,0,"MALI",55,0,0
"6750","Guinea","MAMOU","1/12/15",0,0,0.307484699747961,0.506817602368452,"MAMOU",55,0,0
"6752","Guinea","N'ZEREKORE","1/12/15",2,1,1.80850090271468,2.03598291796087,"NZEREKORE",55,0,0
"6754","Guinea","PITA","1/12/15",0,0,3.44932796045832,3.48121210268066,"PITA",55,0,0
"6756","Guinea","SIGUIRI","1/12/15",0,0,1.09858928168405,1.09858352985533,"SIGUIRI",55,0,0
"6758","Guinea","TELIMELE","1/12/15",0,0,3.19608587105179,3.24166511093437,"TELIMELE",55,0,0
"6760","Guinea","TOUGUE","1/12/15",0,0,0.0392207131532813,0.0392207131532813,"TOUGUE",55,0,0
"6762","Guinea","YOMOU","1/12/15",0,0,5.53731384956536,5.80211711577794,"YOMOU",55,0,0
"6764","Liberia","BOMI","1/12/15",0,0,0,0,"BOMI",55,0,0
"6766","Liberia","BONG","1/12/15",0,0,0.413982463755748,0.582038788000553,"BONG",55,0,0
"6768","Liberia","GBARPOLU","1/12/15",0,0,0.00199775070016382,0.00498686517525045,"GBARPOLU",55,0,0
"6770","Liberia","GRAND BASSA","1/12/15",0,0,0.231079312330292,0.378320201499704,"GRAND BASSA",55,0,0
"6772","Liberia","GRAND CAPE MOUNT","1/12/15",0,0,0.00199708693390988,0.00498418117721217,"GRAND CAPE MOUNT",55,0,0
