"","Country","District","Case_Type","Week","Probable","Confirmed","confirmed.foi","probable.foi","probable_cumulative","confirmed_cumulative","population_size","log_normalized_probable","normalized_confirmed","normalized_probable_cumulative","normalized_confirmed_cumulative"
"6588","Liberia","BONG"," Probable",2015-06-30,1,1,1.04485825863921,1.07260888872459,1,1,411847,2.42808615820924e-06,2.42808615820924e-06,2.42808615820924e-06,2.42808615820924e-06
"6592","Liberia","GBARPOLU"," Probable",2015-06-30,0,0,0,0,0,0,102984,0,0,0,0
"6596","Liberia","GRANDBASSA"," Probable",2015-06-30,0,0,1.04380405217311,1.07158361628019,0,0,273790,0,0,0,0
"6600","Liberia","GRANDCAPEMOUNT"," Probable",2015-06-30,0,0,0.108854404912082,0.118671529717499,0,0,156938,0,0,0,0
"6604","Liberia","GRANDGEDEH"," Probable",2015-06-30,0,0,0.0769610411361284,0.0769610411361284,0,0,154693,0,0,0,0
"6608","Liberia","GRANDKRU"," Probable",2015-06-30,0,0,0.0582689081239758,0.0582689081239758,0,0,71522,0,0,0,0
"6612","Liberia","LOFA"," Probable",2015-06-30,15,13,0.0487811117130234,0.0516327816540932,71,65,341924,4.3869397877891e-05,3.80201448275055e-05,0.000207648483288684,0.000190100724137528
"6616","Liberia","MARGIBI"," Probable",2015-06-30,1,1,3.1780390442244,3.2580779935173,5,4,259254,3.8572211036281e-06,3.8572211036281e-06,1.92861055181405e-05,1.54288844145124e-05
"6620","Liberia","MARYLAND"," Probable",2015-06-30,0,0,0.693147180559945,0.693147180559945,0,0,167883,0,0,0,0
"6624","Liberia","MONTSERRADO"," Probable",2015-06-30,8,6,0.37842890702091,0.405456660222507,35,33,1381022,5.79281141067992e-06,4.34460855800994e-06,2.53435499217246e-05,2.38953470690547e-05
"6628","Liberia","NIMBA"," Probable",2015-06-30,1,1,1.47773206874426,1.48681684257768,1,1,570600,1.75254118471784e-06,1.75254118471784e-06,1.75254118471784e-06,1.75254118471784e-06
"6632","Liberia","RIVERGEE"," Probable",2015-06-30,0,0,0.0582689081239758,0.0582689081239758,0,0,82484,0,0,0,0
"6636","Liberia","RIVERCESS"," Probable",2015-06-30,0,0,4.22068348426512,4.24963744662814,0,0,88313,0,0,0,0
"6640","Liberia","SINOE"," Probable",2015-06-30,0,0,1.47704872438835,1.48613969608961,0,0,126452,0,0,0,0
"6644","Sierra Leone","BO"," Probable",2015-06-30,1,1,2.11625251992934,2.14241333537452,2,2,587350,1.7025623563463e-06,1.7025623563463e-06,3.4051247126926e-06,3.4051247126926e-06
"6648","Sierra Leone","BOMBALI"," Probable",2015-06-30,1,1,0,0,2,2,517326,1.93301709173713e-06,1.93301709173713e-06,3.86603418347425e-06,3.86603418347425e-06
"6652","Sierra Leone","BONTHE"," Probable",2015-06-30,0,0,1.22377543162212,1.28647402583768,0,0,176948,0,0,0,0
"6656","Sierra Leone","KAILAHUN"," Probable",2015-06-30,53,49,0,0,246,222,453736,0.000116808011707248,0.000107992312710475,0.000542165488301567,0.000489271294320927
"6660","Sierra Leone","KAMBIA"," Probable",2015-06-30,0,0,0,0,0,0,342607,0,0,0,0
"6664","Sierra Leone","KENEMA"," Probable",2015-06-30,33,32,1.22369821258188,1.28639255635164,71,69,630774,5.23166776056083e-05,5.07313237387717e-05,0.0001125601245454,0.000109389416811727
"6668","Sierra Leone","KOINADUGU"," Probable",2015-06-30,0,0,0,0,0,0,336648,0,0,0,0
"6672","Sierra Leone","KONO"," Probable",2015-06-30,2,2,0,0,2,2,424868,4.7073443987309e-06,4.7073443987309e-06,4.7073443987309e-06,4.7073443987309e-06
"6676","Sierra Leone","MOYAMBA"," Probable",2015-06-30,0,0,0.0953099047447849,0.0953099047447849,1,1,330507,0,0,3.02565452471506e-06,3.02565452471506e-06
"6680","Sierra Leone","PORTLOKO"," Probable",2015-06-30,0,0,0,0,4,4,574781,0,0,6.95917227604949e-06,6.95917227604949e-06
"6684","Sierra Leone","PUJEHUN"," Probable",2015-06-30,0,0,4.75445188870385,4.84497417819541,0,0,289315,0,0,0,0
"6688","Sierra Leone","TONKOLILI"," Probable",2015-06-30,0,0,0.0953101798043249,0.0953101798043249,0,0,439810,0,0,0,0
"6692","Sierra Leone","WESTERNAREARURAL"," Probable",2015-06-30,1,0,0.0198026109530826,0.0392206490380525,2,1,1199763,8.33497949178296e-07,0,1.66699589835659e-06,8.33497949178296e-07
"6696","Sierra Leone","WESTERNAREAURBAN"," Probable",2015-06-30,1,1,0.693145648436292,1.09861024583605,3,3,979034,1.02141498660925e-06,1.02141498660925e-06,3.06424495982775e-06,3.06424495982775e-06
"6700","Guinea","BEYLA"," Probable",2015-07-07,0,0,0.518793793415168,0.553885113226438,0,0,325482,0,0,0,0
"6704","Guinea","BOFFA"," Probable",2015-07-07,1,0,0.431750850292132,0.482377189519974,27,19,211063,4.73792185271696e-06,0,0.000127923890023358,9.00205152016223e-05
"6708","Guinea","BOKE"," Probable",2015-07-07,0,0,1.79175946922805,1.94591014905531,0,0,449405,0,0,0,0
"6712","Guinea","CONAKRY"," Probable",2015-07-07,0,0,0.364632854238894,0.405451717638162,67,56,1667864,0,0,4.0171141052268e-05,3.35758790884628e-05
"6716","Guinea","COYAH"," Probable",2015-07-07,0,0,0.364643113587909,0.405465108108164,0,0,264164,0,0,0,0
"6720","Guinea","DABOLA"," Probable",2015-07-07,0,0,0,0,5,2,182951,0,0,2.73297221660445e-05,1.09318888664178e-05
"6724","Guinea","DALABA"," Probable",2015-07-07,0,0,0.0392207131532813,0.0582689081239758,0,0,136320,0,0,0,0
"6728","Guinea","DINGUIRAYE"," Probable",2015-07-07,0,0,0,0,1,0,195662,0,0,5.11085443264405e-06,0
"6732","Guinea","DUBREKA"," Probable",2015-07-07,0,0,3.13549421592915,3.25809653802148,0,0,328418,0,0,0,0
"6736","Guinea","FARANAH"," Probable",2015-07-07,0,0,0,0,0,0,280511,0,0,0,0
"6740","Guinea","FORECARIAH"," Probable",2015-07-07,0,0,0,0,0,0,244649,0,0,0,0
"6744","Guinea","FRIA"," Probable",2015-07-07,0,0,0.364643113587909,0.405465108108164,0,0,96527,0,0,0,0
"6748","Guinea","GAOUAL"," Probable",2015-07-07,0,0,0.0953101798043249,0.0953101798043249,0,0,194245,0,0,0,0
"6752","Guinea","GUECKEDOU"," Probable",2015-07-07,5,5,0.518560748302748,0.553535288779194,240,168,291823,1.71336734938644e-05,1.71336734938644e-05,0.000822416327705493,0.000575691429393845
"6756","Guinea","KANKAN"," Probable",2015-07-07,0,0,0,0,0,0,472112,0,0,0,0
"6760","Guinea","KEROUANE"," Probable",2015-07-07,0,0,0.518793793415168,0.553885113226438,0,0,211017,0,0,0,0
"6764","Guinea","KINDIA"," Probable",2015-07-07,0,0,0.378435716902485,0.418709554356955,1,1,438315,0,0,2.28146424375164e-06,2.28146424375164e-06
"6768","Guinea","KISSIDOUGOU"," Probable",2015-07-07,0,0,0.518793793415168,0.553885113226438,0,0,283609,0,0,0,0
"6772","Guinea","KOUBIA"," Probable",2015-07-07,0,0,1.12492959698548,1.41098697371026,0,0,101171,0,0,0,0
"6776","Guinea","KOUNDARA"," Probable",2015-07-07,0,0,1.11841491596429,1.11841491596429,0,0,130205,0,0,0,0
"6780","Guinea","KOUROUSSA"," Probable",2015-07-07,0,0,0,0,3,1,268224,0,0,1.1184681460272e-05,3.728227153424e-06
"6784","Guinea","LABE"," Probable",2015-07-07,0,0,0.751416088683921,1.14422279992016,0,0,318663,0,0,0,0
"6788","Guinea","LELOUMA"," Probable",2015-07-07,0,0,0.0953101798043249,0.113328685307003,0,0,162634,0,0,0,0
"6792","Guinea","LOLA"," Probable",2015-07-07,0,0,0.00199800266267306,0.00199800266267306,0,0,175213,0,0,0,0
"6796","Guinea","MACENTA"," Probable",2015-07-07,0,0,3.55754648285497,3.63956841638757,37,26,298282,0,0,0.000124043690199207,8.71658363561998e-05
"6800","Guinea","MALI"," Probable",2015-07-07,0,0,1.41098697371026,1.42069578783722,0,0,290320,0,0,0,0
"6804","Guinea","MAMOU"," Probable",2015-07-07,0,0,0,0,0,0,318738,0,0,0,0
"6808","Guinea","NZEREKORE"," Probable",2015-07-07,0,0,0.5675839575846,0.60103189165214,0,0,396118,0,0,0,0
"6812","Guinea","PITA"," Probable",2015-07-07,0,0,0.703097511413113,0.712949807856125,0,0,277059,0,0,0,0
"6816","Guinea","SIGUIRI"," Probable",2015-07-07,0,0,0,0,1,1,695449,0,0,1.43791996249905e-06,1.43791996249905e-06
"6820","Guinea","TELIMELE"," Probable",2015-07-07,0,0,0.444656711969613,0.494660469171046,26,23,283639,0,0,9.16658146446716e-05,8.10889898779787e-05
"6824","Guinea","TOUGUE"," Probable",2015-07-07,0,0,0.0582689081239758,0.0953101798043249,0,0,122959,0,0,0,0
"6828","Guinea","YOMOU"," Probable",2015-07-07,0,0,1.737303283432,1.74780758169887,0,0,176664,0,0,0,0
"6832","Liberia","BOMI"," Probable",2015-07-07,2,1,0,0,4,3,103887,1.92516869290672e-05,9.62584346453358e-06,3.85033738581343e-05,2.88775303936007e-05
"6836","Liberia","BONG"," Probable",2015-07-07,1,1,1.14549256297323,1.17680377704571,2,2,411847,2.42808615820924e-06,2.42808615820924e-06,4.85617231641848e-06,4.85617231641848e-06
"6840","Liberia","GBARPOLU"," Probable",2015-07-07,0,0,0,0,0,0,102984,0,0,0,0
"6844","Liberia","GRANDBASSA"," Probable",2015-07-07,2,1,1.14422031067837,1.17556827951189,2,1,273790,7.30486869498521e-06,3.6524343474926e-06,7.30486869498521e-06,3.6524343474926e-06
"6848","Liberia","GRANDCAPEMOUNT"," Probable",2015-07-07,0,0,0.144965770250186,0.15785808461558,0,0,156938,0,0,0,0
"6852","Liberia","GRANDGEDEH"," Probable",2015-07-07,0,0,0.0769610411361284,0.0769610411361284,0,0,154693,0,0,0,0
"6856","Liberia","GRANDKRU"," Probable",2015-07-07,0,0,0.0953101798043249,0.0953101798043249,0,0,71522,0,0,0,0
"6860","Liberia","LOFA"," Probable",2015-07-07,9,8,0.0372879688037298,0.0401725746287959,80,73,341924,2.63216387267346e-05,2.33970122015419e-05,0.000233970122015419,0.000213497736339069
"6864","Liberia","MARGIBI"," Probable",2015-07-07,1,1,3.55532932623998,3.6635390959674,6,5,259254,3.8572211036281e-06,3.8572211036281e-06,2.31433266217686e-05,1.92861055181405e-05
"6868","Liberia","MARYLAND"," Probable",2015-07-07,0,0,1.38629436111989,1.38629436111989,0,0,167883,0,0,0,0
"6872","Liberia","MONTSERRADO"," Probable",2015-07-07,18,16,0.518779431967087,0.56529723686419,53,49,1381022,1.30338256740298e-05,1.15856228213598e-05,3.83773755957545e-05,3.54809698904145e-05
"6876","Liberia","NIMBA"," Probable",2015-07-07,2,2,1.49604114523019,1.5005114201078,3,3,570600,3.50508236943568e-06,3.50508236943568e-06,5.25762355415352e-06,5.25762355415352e-06
"6880","Liberia","RIVERGEE"," Probable",2015-07-07,0,0,0.0953101798043249,0.0953101798043249,0,0,82484,0,0,0,0
"6884","Liberia","RIVERCESS"," Probable",2015-07-07,2,2,4.27775428051697,4.29153239442735,2,2,88313,2.2646722453093e-05,2.2646722453093e-05,2.2646722453093e-05,2.2646722453093e-05
"6888","Liberia","SINOE"," Probable",2015-07-07,0,0,1.49514876603197,1.49962304642689,0,0,126452,0,0,0,0
"6892","Sierra Leone","BO"," Probable",2015-07-07,1,1,1.8245450081753,2.01489859387034,3,3,587350,1.7025623563463e-06,1.7025623563463e-06,5.1076870690389e-06,5.1076870690389e-06
"6896","Sierra Leone","BOMBALI"," Probable",2015-07-07,0,0,0.0392205644596479,0.0392205644596479,2,2,517326,0,0,3.86603418347425e-06,3.86603418347425e-06
"6900","Sierra Leone","BONTHE"," Probable",2015-07-07,0,0,1.43508452528932,1.50851199384414,0,0,176948,0,0,0,0
"6904","Sierra Leone","KAILAHUN"," Probable",2015-07-07,83,77,0,0,329,299,453736,0.000182925754183049,0.000169702205687889,0.000725091242484617,0.000658973500008816
"6908","Sierra Leone","KAMBIA"," Probable",2015-07-07,0,0,0,0,0,0,342607,0,0,0,0
"6912","Sierra Leone","KENEMA"," Probable",2015-07-07,23,23,1.43497339335764,1.50839593359449,94,92,630774,3.64631389372422e-05,3.64631389372422e-05,0.000149023263482642,0.000145852555748969
"6916","Sierra Leone","KOINADUGU"," Probable",2015-07-07,0,0,0.0392207131532813,0.0392207131532813,0,0,336648,0,0,0,0
"6920","Sierra Leone","KONO"," Probable",2015-07-07,0,0,0.0392205321015573,0.0392205321015573,2,2,424868,0,0,4.7073443987309e-06,4.7073443987309e-06
"6924","Sierra Leone","MOYAMBA"," Probable",2015-07-07,0,0,1.12492755368424,1.13140006185206,1,1,330507,0,0,3.02565452471506e-06,3.02565452471506e-06
"6928","Sierra Leone","PORTLOKO"," Probable",2015-07-07,2,2,0.0769602678944653,0.0769602678944653,6,6,574781,3.47958613802474e-06,3.47958613802474e-06,1.04387584140742e-05,1.04387584140742e-05
"6932","Sierra Leone","PUJEHUN"," Probable",2015-07-07,0,0,5.05650054996821,5.1478432531932,0,0,289315,0,0,0,0
"6936","Sierra Leone","TONKOLILI"," Probable",2015-07-07,0,0,1.12492959698548,1.1314021114911,0,0,439810,0,0,0,0
"6940","Sierra Leone","WESTERNAREARURAL"," Probable",2015-07-07,0,0,0.0582688609448456,0.076960917654943,2,1,1199763,0,0,1.66699589835659e-06,8.33497949178296e-07
"6944","Sierra Leone","WESTERNAREAURBAN"," Probable",2015-07-07,2,2,0.693144627019218,1.09860888394569,5,5,979034,2.0428299732185e-06,2.0428299732185e-06,5.10707493304625e-06,5.10707493304625e-06
"6948","Guinea","BEYLA"," Probable",2015-07-14,0,0,0.392042087776024,0.470003629245736,0,0,325482,0,0,0,0
"6952","Guinea","BOFFA"," Probable",2015-07-14,0,0,0.198834625405746,0.277600724265275,27,19,211063,0,0,0.000127923890023358,9.00205152016223e-05
"6956","Guinea","BOKE"," Probable",2015-07-14,0,0,0.693147180559945,0.693147180559945,0,0,449405,0,0,0,0
"6960","Guinea","CONAKRY"," Probable",2015-07-14,0,0,0.182315960798449,0.262354994161202,67,56,1667864,0,0,4.0171141052268e-05,3.35758790884628e-05
"6964","Guinea","COYAH"," Probable",2015-07-14,0,0,0.198850858745165,0.27763173659828,0,0,264164,0,0,0,0
"6968","Guinea","DABOLA"," Probable",2015-07-14,0,0,0,0,5,2,182951,0,0,2.73297221660445e-05,1.09318888664178e-05
"6972","Guinea","DALABA"," Probable",2015-07-14,0,0,0.0769610411361284,0.0953101798043249,0,0,136320,0,0,0,0
"6976","Guinea","DINGUIRAYE"," Probable",2015-07-14,0,0,0,0,1,0,195662,0,0,5.11085443264405e-06,0
"6980","Guinea","DUBREKA"," Probable",2015-07-14,0,0,2.39971180372477,2.77383794164021,0,0,328418,0,0,0,0
"6984","Guinea","FARANAH"," Probable",2015-07-14,0,0,0,0,0,0,280511,0,0,0,0
"6988","Guinea","FORECARIAH"," Probable",2015-07-14,0,0,0.0198026272961797,0.0198026272961797,0,0,244649,0,0,0,0
"6992","Guinea","FRIA"," Probable",2015-07-14,0,0,0.182321556793955,0.262364264467491,0,0,96527,0,0,0,0
"6996","Guinea","GAOUAL"," Probable",2015-07-14,0,0,0.148420005118273,0.165514438477573,0,0,194245,0,0,0,0
"7000","Guinea","GUECKEDOU"," Probable",2015-07-14,7,4,0.391850913275823,0.469686177561807,247,172,291823,2.39871428914102e-05,1.37069387950915e-05,0.000846403470596903,0.000589398368188936
"7004","Guinea","KANKAN"," Probable",2015-07-14,0,0,0,0,0,0,472112,0,0,0,0
"7008","Guinea","KEROUANE"," Probable",2015-07-14,0,0,0.392042087776024,0.470003629245736,0,0,211017,0,0,0,0
"7012","Guinea","KINDIA"," Probable",2015-07-14,0,0,0.80647460291273,0.850149622889233,1,1,438315,0,0,2.28146424375164e-06,2.28146424375164e-06
"7016","Guinea","KISSIDOUGOU"," Probable",2015-07-14,0,0,0.392042087776024,0.470003629245736,0,0,283609,0,0,0,0
"7020","Guinea","KOUBIA"," Probable",2015-07-14,0,0,1.62136648329937,1.80500469597808,0,0,101171,0,0,0,0
"7024","Guinea","KOUNDARA"," Probable",2015-07-14,0,0,1.95160817016995,2.08442908319088,0,0,130205,0,0,0,0
"7028","Guinea","KOUROUSSA"," Probable",2015-07-14,0,0,0,0,3,1,268224,0,0,1.1184681460272e-05,3.728227153424e-06
"7032","Guinea","LABE"," Probable",2015-07-14,0,0,0.770108221696074,1.15688119679209,0,0,318663,0,0,0,0
"7036","Guinea","LELOUMA"," Probable",2015-07-14,0,0,0.0953101798043249,0.113328685307003,0,0,162634,0,0,0,0
"7040","Guinea","LOLA"," Probable",2015-07-14,0,0,0.00598207167754747,0.00598207167754747,0,0,175213,0,0,0,0
"7044","Guinea","MACENTA"," Probable",2015-07-14,0,0,3.22198702193795,3.43644446571208,37,26,298282,0,0,0.000124043690199207,8.71658363561998e-05
"7048","Guinea","MALI"," Probable",2015-07-14,0,0,1.16938135955632,1.18784342239605,0,0,290320,0,0,0,0
"7052","Guinea","MAMOU"," Probable",2015-07-14,0,0,0.0198026272961797,0.0198026272961797,0,0,318738,0,0,0,0
"7056","Guinea","NZEREKORE"," Probable",2015-07-14,0,0,0.452348694007015,0.525911261184032,0,0,396118,0,0,0,0
"7060","Guinea","PITA"," Probable",2015-07-14,0,0,1.11185751541813,1.11841491596429,0,0,277059,0,0,0,0
"7064","Guinea","SIGUIRI"," Probable",2015-07-14,1,1,0,0,2,2,695449,1.43791996249905e-06,1.43791996249905e-06,2.87583992499809e-06,2.87583992499809e-06
"7068","Guinea","TELIMELE"," Probable",2015-07-14,0,0,0.246842339557666,0.322058257539267,26,23,283639,0,0,9.16658146446716e-05,8.10889898779787e-05
"7072","Guinea","TOUGUE"," Probable",2015-07-14,0,0,0.0953101798043249,0.131028262406404,0,0,122959,0,0,0,0
"7076","Guinea","YOMOU"," Probable",2015-07-14,0,0,1.70219939251541,1.7238374527426,0,0,176664,0,0,0,0
"7080","Liberia","BOMI"," Probable",2015-07-14,3,3,0,0,7,6,103887,2.88775303936007e-05,2.88775303936007e-05,6.73809042517351e-05,5.77550607872015e-05
"7084","Liberia","BONG"," Probable",2015-07-14,5,4,1.27646899141695,1.33076914621106,7,6,411847,1.21404307910462e-05,9.71234463283695e-06,1.69966031074647e-05,1.45685169492554e-05
"7088","Liberia","GBARPOLU"," Probable",2015-07-14,0,0,0,0,0,0,102984,0,0,0,0
"7092","Liberia","GRANDBASSA"," Probable",2015-07-14,0,0,1.27536016820786,1.32971863725332,2,1,273790,0,0,7.30486869498521e-06,3.6524343474926e-06
"7096","Liberia","GRANDCAPEMOUNT"," Probable",2015-07-14,0,0,0.150142658429719,0.160416721405905,0,0,156938,0,0,0,0
"7100","Liberia","GRANDGEDEH"," Probable",2015-07-14,0,0,0.148420005118273,0.148420005118273,0,0,154693,0,0,0,0
"7104","Liberia","GRANDKRU"," Probable",2015-07-14,0,0,0.131028262406404,0.131028262406404,0,0,71522,0,0,0,0
"7108","Liberia","LOFA"," Probable",2015-07-14,6,3,0.0276091129239415,0.0334265056381498,86,76,341924,1.75477591511564e-05,8.7738795755782e-06,0.000251517881166575,0.000222271615914648
"7112","Liberia","MARGIBI"," Probable",2015-07-14,0,0,3.63756738097364,3.85012495053811,6,5,259254,0,0,2.31433266217686e-05,1.92861055181405e-05
"7116","Liberia","MARYLAND"," Probable",2015-07-14,0,0,1.79175946922805,1.79175946922805,0,0,167883,0,0,0,0
"7120","Liberia","MONTSERRADO"," Probable",2015-07-14,20,15,0.553865404156611,0.652299857254444,73,64,1381022,1.44820285266998e-05,1.08615213950248e-05,5.28594041224542e-05,4.63424912854393e-05
"7124","Liberia","NIMBA"," Probable",2015-07-14,2,2,2.17064465884951,2.17292411960691,5,5,570600,3.50508236943568e-06,3.50508236943568e-06,8.7627059235892e-06,8.7627059235892e-06
"7128","Liberia","RIVERGEE"," Probable",2015-07-14,0,0,0.131028262406404,0.131028262406404,0,0,82484,0,0,0,0
"7132","Liberia","RIVERCESS"," Probable",2015-07-14,1,1,4.46771192917287,4.47911976008003,3,3,88313,1.13233612265465e-05,1.13233612265465e-05,3.39700836796395e-05,3.39700836796395e-05
"7136","Liberia","SINOE"," Probable",2015-07-14,0,0,1.57691472072854,1.5810384379124,0,0,126452,0,0,0,0
"7140","Sierra Leone","BO"," Probable",2015-07-14,4,4,1.46786517620207,1.71917899423979,7,7,587350,6.8102494253852e-06,6.8102494253852e-06,1.19179364944241e-05,1.19179364944241e-05
"7144","Sierra Leone","BOMBALI"," Probable",2015-07-14,1,1,0.0592115262273345,0.0592115262273345,3,3,517326,1.93301709173713e-06,1.93301709173713e-06,5.79905127521138e-06,5.79905127521138e-06
"7148","Sierra Leone","BONTHE"," Probable",2015-07-14,1,1,1.45861068558621,1.51731821147599,1,1,176948,5.65137780590908e-06,5.65137780590908e-06,5.65137780590908e-06,5.65137780590908e-06
"7152","Sierra Leone","KAILAHUN"," Probable",2015-07-14,38,36,0,0,367,335,453736,8.37491404693478e-05,7.93412909709611e-05,0.000808840382953964,0.000738314790979777
"7156","Sierra Leone","KAMBIA"," Probable",2015-07-14,0,0,0.0198026272961797,0.0198026272961797,0,0,342607,0,0,0,0
"7160","Sierra Leone","KENEMA"," Probable",2015-07-14,31,31,1.45380356030428,1.51277248049139,125,123,630774,4.91459698719351e-05,4.91459698719351e-05,0.000198169233354577,0.000194998525620904
"7164","Sierra Leone","KOINADUGU"," Probable",2015-07-14,0,0,0.0392207131532813,0.0392207131532813,0,0,336648,0,0,0,0
"7168","Sierra Leone","KONO"," Probable",2015-07-14,0,0,0.0392205321015573,0.0392205321015573,2,2,424868,0,0,4.7073443987309e-06,4.7073443987309e-06
"7172","Sierra Leone","MOYAMBA"," Probable",2015-07-14,0,0,1.40118069319162,1.40609470434093,1,1,330507,0,0,3.02565452471506e-06,3.02565452471506e-06
"7176","Sierra Leone","PORTLOKO"," Probable",2015-07-14,0,0,0.741931876793354,0.741931876793354,6,6,574781,0,0,1.04387584140742e-05,1.04387584140742e-05
"7180","Sierra Leone","PUJEHUN"," Probable",2015-07-14,0,0,5.09375020080676,5.16490025310769,0,0,289315,0,0,0,0
"7184","Sierra Leone","TONKOLILI"," Probable",2015-07-14,0,0,1.12492959698548,1.1314021114911,0,0,439810,0,0,0,0
"7188","Sierra Leone","WESTERNAREARURAL"," Probable",2015-07-14,1,1,0.0953100282592317,0.113328417396912,3,2,1199763,8.33497949178296e-07,8.33497949178296e-07,2.50049384753489e-06,1.66699589835659e-06
"7192","Sierra Leone","WESTERNAREAURBAN"," Probable",2015-07-14,1,1,0.693144116310291,1.09860820299982,6,6,979034,1.02141498660925e-06,1.02141498660925e-06,6.1284899196555e-06,6.1284899196555e-06
"7196","Guinea","BEYLA"," Probable",2015-07-21,0,0,0.587786664902119,0.672944473242426,0,0,325482,0,0,0,0
"7200","Guinea","BOFFA"," Probable",2015-07-21,0,0,0.576573916333878,0.722640155720651,27,19,211063,0,0,0.000127923890023358,9.00205152016223e-05
"7204","Guinea","BOKE"," Probable",2015-07-21,0,0,2.94864066602014,2.94864066602014,0,0,449405,0,0,0,0
"7208","Guinea","CONAKRY"," Probable",2015-07-21,18,18,0.29265835631526,0.482406644547596,85,74,1667864,1.07922468498631e-05,1.07922468498631e-05,5.09633879021311e-05,4.43681259383259e-05
"7212","Guinea","COYAH"," Probable",2015-07-21,0,0,0.350656871613169,0.53062825106217,0,0,264164,0,0,0,0
"7216","Guinea","DABOLA"," Probable",2015-07-21,0,0,0,0,5,2,182951,0,0,2.73297221660445e-05,1.09318888664178e-05
"7220","Guinea","DALABA"," Probable",2015-07-21,0,0,0.231111720963387,0.246860077931526,0,0,136320,0,0,0,0
"7224","Guinea","DINGUIRAYE"," Probable",2015-07-21,0,0,0,0,1,0,195662,0,0,5.11085443264405e-06,0
"7228","Guinea","DUBREKA"," Probable",2015-07-21,0,0,2.89922137317315,3.47072344431077,0,0,328418,0,0,0,0
